data_iniSE;SE;casos_est;casos_est_min;casos_est_max;casos;p_rt1;p_inc100k;Localidade_id;nivel;id;versao_modelo;tweet;Rt;pop;tempmin;umidmax;receptivo;transmissao;nivel_inc;umidmed;umidmin;tempmed;tempmax;casprov;casprov_est;casprov_est_min;casprov_est_max;casconf;notif_accum_year;Nome_Município;codigo_municipio_completo
2023-02-19;202308;0.0;0;0;0;0.0;0.0;0;1;330555420230819416;2023-02-28;0.0;0.0;83092.0;25.5;91.4959375;0;0;0;70.25398;58.054996;29.8571435;33.0;;;;;;166;Seropédica;3305554
2023-02-12;202307;0.0;0;0;0;0.0;0.0;0;1;330555420230719416;2023-02-28;0.0;0.0;83092.0;24.4;100.0;0;0;0;79.0679104;60.297482;28.5304766;32.6;;;;;;166;Seropédica;3305554
2023-02-05;202306;1.0;1;1;1;0.59505916;1.2034853;0;1;330555420230619416;2023-02-28;0.0;1.0;83092.0;22.5;100.0;1;0;0;74.709385;56.3117875;27.8571425;32.0;;;;;;166;Seropédica;3305554
2023-01-29;202305;0.0;0;0;0;0.0;0.0;0;1;330555420230519416;2023-02-28;0.0;0.0;83092.0;22.4705882352941;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2023-01-22;202304;1.0;1;1;1;0.6177504;1.2034853;0;2;330555420230419416;2023-02-28;0.0;1.0;83092.0;22.4411764705882;;1;0;0;;;;;;;;;;166;Seropédica;3305554
2023-01-15;202303;1.0;1;1;1;0.8145292;1.2034853;0;1;330555420230319416;2023-02-28;0.0;3.0;83092.0;22.4117647058824;;1;0;0;;;;;;;;;;166;Seropédica;3305554
2023-01-08;202302;1.0;1;1;1;0.9632679;1.2034853;0;1;330555420230219416;2023-02-28;0.0;19.0;83092.0;22.3823529411765;;1;0;0;;;;;;;;;;166;Seropédica;3305554
2023-01-01;202301;0.0;0;0;0;0.0;0.0;0;1;330555420230119416;2023-02-28;0.0;0.0;83092.0;22.3529411764706;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-12-25;202252;0.0;0;0;0;0.0;0.0;0;1;330555420225219416;2023-02-28;0.0;0.0;83092.0;22.3235294117647;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-12-18;202251;0.0;0;0;0;0.0;0.0;0;1;330555420225119416;2023-02-28;0.0;0.0;83092.0;22.2941176470588;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-12-11;202250;0.0;0;0;0;0.0;0.0;0;1;330555420225019416;2023-02-28;0.0;0.0;83092.0;22.2647058823529;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-12-04;202249;0.0;0;0;0;0.0;0.0;0;1;330555420224919416;2023-02-28;0.0;0.0;83092.0;22.2352941176471;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-11-27;202248;0.0;0;0;0;0.0;0.0;0;1;330555420224819416;2023-02-28;0.0;0.0;83092.0;22.2058823529412;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-11-20;202247;0.0;0;0;0;0.0;0.0;0;1;330555420224719416;2023-02-28;0.0;0.0;83092.0;22.1764705882353;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-11-13;202246;0.0;0;0;0;0.0;0.0;0;1;330555420224619416;2023-02-28;0.0;0.0;83092.0;22.1470588235294;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-11-06;202245;0.0;0;0;0;0.0;0.0;0;1;330555420224519416;2023-02-28;0.0;0.0;83092.0;22.1176470588235;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-10-30;202244;0.0;0;0;0;0.0;0.0;0;1;330555420224419416;2023-02-28;0.0;0.0;83092.0;22.0882352941176;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-10-23;202243;0.0;0;0;0;0.0;0.0;0;1;330555420224319416;2023-02-28;0.0;0.0;83092.0;22.0588235294118;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-10-16;202242;0.0;0;0;0;0.0;0.0;0;1;330555420224219416;2023-02-28;0.0;0.0;83092.0;22.0294117647059;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-10-09;202241;0.0;0;0;0;0.0;0.0;0;1;330555420224119416;2023-02-28;0.0;0.0;83092.0;22.0;83.565346;0;0;0;73.58998;58.11126;25.923077;28.0;;;;;;166;Seropédica;3305554
2022-10-02;202240;0.0;0;0;0;0.0;0.0;0;1;330555420224019416;2023-02-28;0.0;0.0;83092.0;19.3333333333333;83.027924;0;0;0;81.9109186666667;79.5275286666667;20.702381;21.3333333333333;;;;;;166;Seropédica;3305554
2022-09-25;202239;0.0;0;0;0;0.0;0.0;0;1;330555420223919416;2023-02-28;0.0;0.0;83092.0;18.0;83.049045;0;0;0;67.9304135;57.3059875;21.833334;24.5;;;;;;166;Seropédica;3305554
2022-09-18;202238;0.0;0;0;0;0.0;0.0;0;1;330555420223819416;2023-02-28;0.0;0.0;83092.0;17.0;82.62611;0;0;0;65.84182;51.328729;20.924603;23.3333333333333;;;;;;166;Seropédica;3305554
2022-09-11;202237;0.0;0;0;0;0.0;0.0;0;1;330555420223719416;2023-02-28;0.0;0.0;83092.0;18.6666666666667;82.987662;0;0;0;71.336373;58.0358046666667;21.4916666666667;23.0;;;;;;166;Seropédica;3305554
2022-09-04;202236;0.0;0;0;0;0.0;0.0;0;1;330555420223619416;2023-02-28;0.0;0.0;83092.0;17.5;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-08-28;202235;0.0;0;0;0;0.0;0.0;0;1;330555420223519416;2023-02-28;0.0;0.0;83092.0;16.3333333333333;92.1463533333333;0;0;0;63.6043993333333;46.219385;22.222222;25.3333333333333;;;;;;166;Seropédica;3305554
2022-08-21;202234;0.0;0;0;0;0.0;0.0;0;1;330555420223419416;2023-02-28;0.0;0.0;83092.0;15.6666666666667;95.84613;0;0;0;69.0436486666667;51.4210456666667;19.5252526666667;21.6666666666667;;;;;;166;Seropédica;3305554
2022-08-14;202233;0.0;0;0;0;0.0;0.0;0;1;330555420223319416;2023-02-28;1.0;0.0;83092.0;14.0;93.92977;0;0;0;45.71114;23.358036;25.083334;29.0;;;;;;166;Seropédica;3305554
2022-08-07;202232;0.0;0;0;0;0.0;0.0;0;1;330555420223219416;2023-02-28;0.0;0.0;83092.0;15.25;;0;0;0;;;;;;;;;;166;Seropédica;3305554
2022-07-31;202231;0.0;0;0;0;0.0;0.0;0;1;330555420223119416;2023-02-28;0.0;0.0;83092.0;16.5;96.986929;0;0;0;81.3449963333333;66.3396591666667;21.3412698333333;23.8333333333333;;;;;;166;Seropédica;3305554
2022-07-24;202230;0.0;0;0;0;0.0;0.0;0;1;330555420223019416;2023-02-28;0.0;0.0;83092.0;17.0;95.8356362857143;0;0;0;68.7492128571429;46.434915;23.0765307142857;27.0;;;;;;166;Seropédica;3305554
2022-07-17;202229;4.0;4;4;4;0.8125172;4.813941;0;1;330555420222919416;2023-02-28;0.0;2.0;83092.0;18.0;98.3097628571429;0;0;0;75.3405168571429;51.5518775714286;23.9761908571429;27.5714285714286;;;;;;166;Seropédica;3305554
2022-07-10;202228;2.0;2;2;2;0.57332873;2.4069705;0;1;330555420222819416;2023-02-28;0.0;1.0;83092.0;17.7142857142857;88.0127031428571;0;0;0;70.6383404285714;57.636068;22.8265307142857;25.4285714285714;;;;;;166;Seropédica;3305554
2022-07-03;202227;3.0;3;3;3;0.4317842;3.610456;0;1;330555420222719416;2023-02-28;0.0;1.0;83092.0;13.7142857142857;99.11983;0;0;0;63.4722574285714;44.0708321428571;22.904762;26.8571428571429;;;;;;166;Seropédica;3305554
2022-06-26;202226;0.0;0;0;0;0.0;0.0;0;1;330555420222619416;2023-02-28;0.0;0.0;83092.0;15.4285714285714;96.5318414285714;0;0;0;72.8761441428571;55.5864414285714;21.0646258571429;24.1428571428571;;;;;;166;Seropédica;3305554
2022-06-19;202225;1.0;1;1;1;0.025464838;1.2034853;0;1;330555420222519416;2023-02-28;0.0;0.0;83092.0;15.5714285714286;99.1455371428571;0;0;0;72.9219885714286;53.860434;22.5214285714286;26.7142857142857;;;;;;166;Seropédica;3305554
2022-06-12;202224;11.0;11;11;11;0.96578676;13.238338;0;2;330555420222419416;2023-02-28;0.0;3.0;83092.0;14.4285714285714;96.470232;0;1;1;75.7598552857143;57.4057752857143;19.6166668571429;22.7142857142857;;;;;;166;Seropédica;3305554
2022-06-05;202223;3.0;3;3;3;0.3458858;3.610456;0;2;330555420222319416;2023-02-28;0.0;1.0;83092.0;17.4285714285714;94.9977171428571;0;0;0;82.0502752857143;70.1697787142857;20.4761905714286;22.7142857142857;;;;;;166;Seropédica;3305554
2022-05-29;202222;5.0;5;5;5;0.32037008;6.0174265;0;2;330555420222219416;2023-02-28;3.0;1.0;83092.0;17.8571428571429;96.5309462857143;0;0;1;77.090222;62.4606787142857;22.7040811428571;25.7142857142857;;;;;;166;Seropédica;3305554
2022-05-22;202221;3.0;3;3;3;0.009580074;3.610456;0;2;330555420222119416;2023-02-28;1.0;0.0;83092.0;14.2857142857143;95.6053934285714;0;0;0;62.4565377142857;37.7645034285714;22.8146257142857;27.2857142857143;;;;;;166;Seropédica;3305554
2022-05-15;202220;2.0;2;2;2;0.00084328547;2.4069705;0;4;330555420222019416;2023-02-28;1.0;0.0;83092.0;15.0;84.1520192;0;0;0;59.6841792;44.2387512;19.664286;22.8;;;;;;166;Seropédica;3305554
2022-05-08;202219;16.0;16;16;16;0.792204;19.255764;0;4;330555420221919416;2023-02-28;1.0;1.0;83092.0;18.0;;0;0;2;;;;;;;;;;166;Seropédica;3305554
2022-05-01;202218;15.0;15;15;15;0.73373824;18.052279;0;2;330555420221819416;2023-02-28;0.0;1.0;83092.0;21.0;91.28568;0;0;2;66.252688;44.7807738333333;26.3116881666667;30.1666666666667;;;;;;166;Seropédica;3305554
2022-04-24;202217;11.0;11;11;11;0.18773797;13.238338;0;2;330555420221719416;2023-02-28;0.0;1.0;83092.0;23.1428571428571;86.9462362857143;1;0;1;67.530083;55.356337;26.809524;29.5714285714286;;;;;;166;Seropédica;3305554
