Regiao;UF;NomMunicipio;NomBairro;NomRevenda;NomEnderecoCompleto;DscProduto;202201;202202;202203;202204;202205;202206;202207
SE;SP;BARUERI;JARDIM DOS CAMARGOS;PRATA PURA SERVICOS AUTOMOTIVOS LTDA;RUA DA PRATA, NR: 816, COMPLEMENTO: NI - BAIRRO: JARDIM DOS CAMARGOS;DIESEL S10;5.699;5.799;6.799;6.799;6.79;7.140000000000001;7.49
SE;SP;BARUERI;JARDIM DOS CAMARGOS;PRATA PURA SERVICOS AUTOMOTIVOS LTDA;RUA DA PRATA, NR: 816, COMPLEMENTO: NI - BAIRRO: JARDIM DOS CAMARGOS;ETANOL;4.7490000000000006;4.399;4.799;5.499;5.19;4.54;4.29
SE;SP;BARUERI;JARDIM DOS CAMARGOS;PRATA PURA SERVICOS AUTOMOTIVOS LTDA;RUA DA PRATA, NR: 816, COMPLEMENTO: NI - BAIRRO: JARDIM DOS CAMARGOS;GASOLINA;6.149;6.199;6.899;6.999;6.99;6.890000000000001;5.99
SE;SP;BARUERI;JARDIM DOS CAMARGOS;PRATA PURA SERVICOS AUTOMOTIVOS LTDA;RUA DA PRATA, NR: 816, COMPLEMENTO: NI - BAIRRO: JARDIM DOS CAMARGOS;GASOLINA ADITIVADA;6.349;6.399;7.099;7.299;7.29;7.140000000000001;6.29
SE;SP;BARUERI;JARDIM GABRIELA/ VOTUPOCA;AUTO POSTO PARQUE VIANA LTDA;ESTRADA DOS PINHEIROS, NR: 53, COMPLEMENTO: NI - BAIRRO: JARDIM GABRIELA/ VOTUPOCA;DIESEL S10;5.399;5.699;5.699;0.0;0.0;6.89;0.0
SE;SP;BARUERI;JARDIM GABRIELA/ VOTUPOCA;AUTO POSTO PARQUE VIANA LTDA;ESTRADA DOS PINHEIROS, NR: 53, COMPLEMENTO: NI - BAIRRO: JARDIM GABRIELA/ VOTUPOCA;ETANOL;4.799;4.799;4.499;0.0;0.0;4.59;0.0
SE;SP;BARUERI;JARDIM GABRIELA/ VOTUPOCA;AUTO POSTO PARQUE VIANA LTDA;ESTRADA DOS PINHEIROS, NR: 53, COMPLEMENTO: NI - BAIRRO: JARDIM GABRIELA/ VOTUPOCA;GASOLINA;6.299;6.399;6.299;0.0;0.0;6.89;0.0
SE;SP;BARUERI;JARDIM GABRIELA/ VOTUPOCA;AUTO POSTO PARQUE VIANA LTDA;ESTRADA DOS PINHEIROS, NR: 53, COMPLEMENTO: NI - BAIRRO: JARDIM GABRIELA/ VOTUPOCA;GASOLINA ADITIVADA;6.399;6.499;6.399;0.0;0.0;6.99;0.0
SE;SP;BARUERI;JARDIM JULIO;AUTO POSTO REI TUPA LTDA;ESTRADA VELHA DE ITAPEVI, NR: 2831, COMPLEMENTO: ANTIGO 537 - BAIRRO: JARDIM JULIO;ETANOL;4.699;4.359;4.399;5.149;4.79;4.355;3.99
SE;SP;BARUERI;JARDIM JULIO;AUTO POSTO REI TUPA LTDA;ESTRADA VELHA DE ITAPEVI, NR: 2831, COMPLEMENTO: ANTIGO 537 - BAIRRO: JARDIM JULIO;GASOLINA;6.099;6.199;6.449;6.7989999999999995;6.89;6.640000000000001;5.49
SE;SP;BARUERI;JARDIM PARAISO;AUTO POSTO OURO DE BARUERI LTDA;AVENIDA SARGENTO JOSE SIGUEIRA, NR: 606, COMPLEMENTO: NI - BAIRRO: JARDIM PARAISO;DIESEL S10;5.349;5.349;6.399;6.349;6.59;6.9399999999999995;7.29
SE;SP;BARUERI;JARDIM PARAISO;AUTO POSTO OURO DE BARUERI LTDA;AVENIDA SARGENTO JOSE SIGUEIRA, NR: 606, COMPLEMENTO: NI - BAIRRO: JARDIM PARAISO;ETANOL;4.699;4.399;4.399;4.974;5.09;4.6899999999999995;4.09
SE;SP;BARUERI;JARDIM PARAISO;AUTO POSTO OURO DE BARUERI LTDA;AVENIDA SARGENTO JOSE SIGUEIRA, NR: 606, COMPLEMENTO: NI - BAIRRO: JARDIM PARAISO;GASOLINA;6.199;6.199;6.499;6.649;6.79;6.84;5.87
SE;SP;BARUERI;JARDIM PARAISO;AUTO POSTO OURO DE BARUERI LTDA;AVENIDA SARGENTO JOSE SIGUEIRA, NR: 606, COMPLEMENTO: NI - BAIRRO: JARDIM PARAISO;GASOLINA ADITIVADA;6.399;6.399;6.699;6.849;6.99;7.09;5.99
SE;SP;BARUERI;JARDIM SANTA CECILIA;LUMMAR COMBUSTIVEIS TAMBORE LTDA;RUA JUSSARA, NR: 1880, COMPLEMENTO: NI - BAIRRO: JARDIM SANTA CECILIA;DIESEL S10;5.549;5.549;6.049;0.0;6.599;6.99;7.39
SE;SP;BARUERI;JARDIM SANTA CECILIA;LUMMAR COMBUSTIVEIS TAMBORE LTDA;RUA JUSSARA, NR: 1880, COMPLEMENTO: NI - BAIRRO: JARDIM SANTA CECILIA;ETANOL;4.799;4.499;4.449;0.0;5.199;4.57;3.99
SE;SP;BARUERI;JARDIM SANTA CECILIA;LUMMAR COMBUSTIVEIS TAMBORE LTDA;RUA JUSSARA, NR: 1880, COMPLEMENTO: NI - BAIRRO: JARDIM SANTA CECILIA;GASOLINA;6.299;6.299;6.4990000000000006;0.0;6.999;6.67;5.8149999999999995
SE;SP;BARUERI;JARDIM SANTA CECILIA;LUMMAR COMBUSTIVEIS TAMBORE LTDA;RUA JUSSARA, NR: 1880, COMPLEMENTO: NI - BAIRRO: JARDIM SANTA CECILIA;GASOLINA ADITIVADA;6.399;6.399;6.599;0.0;6.999;6.79;5.89
SE;SP;BARUERI;JARDIM SAO SILVESTRE;AUTO POSTO PRISCILA LTDA.;AVENIDA LOURENÇO ZACARO, NR: 937, COMPLEMENTO: NI - BAIRRO: JARDIM SAO SILVESTRE;DIESEL S10;0.0;0.0;6.599;6.899;7.49;7.84;7.89
SE;SP;BARUERI;JARDIM SAO SILVESTRE;AUTO POSTO PRISCILA LTDA.;AVENIDA LOURENÇO ZACARO, NR: 937, COMPLEMENTO: NI - BAIRRO: JARDIM SAO SILVESTRE;ETANOL;0.0;0.0;4.799;5.099;5.39;5.0495;4.39
SE;SP;BARUERI;JARDIM SAO SILVESTRE;AUTO POSTO PRISCILA LTDA.;AVENIDA LOURENÇO ZACARO, NR: 937, COMPLEMENTO: NI - BAIRRO: JARDIM SAO SILVESTRE;GASOLINA;0.0;0.0;6.999;7.199;7.19;7.140000000000001;6.09
SE;SP;BARUERI;JARDIM SAO SILVESTRE;AUTO POSTO PRISCILA LTDA.;AVENIDA LOURENÇO ZACARO, NR: 937, COMPLEMENTO: NI - BAIRRO: JARDIM SAO SILVESTRE;GASOLINA ADITIVADA;0.0;0.0;7.399;7.499;7.49;7.39;6.69
SE;SP;BARUERI;JARDIM SÃO PEDRO;PORTAL DE BARUERI SERVIÇOS AUTOMOTIVOS LTDA;AVENIDA HENRIQUETA MENDES GUERRA, NR: 486, COMPLEMENTO: NI - BAIRRO: JARDIM SÃO PEDRO;DIESEL S10;5.599;5.699;6.232333333333333;6.599;6.87;7.11;7.39
SE;SP;BARUERI;JARDIM SÃO PEDRO;PORTAL DE BARUERI SERVIÇOS AUTOMOTIVOS LTDA;AVENIDA HENRIQUETA MENDES GUERRA, NR: 486, COMPLEMENTO: NI - BAIRRO: JARDIM SÃO PEDRO;ETANOL;4.899;4.699;4.699000000000001;5.399;5.29;4.890000000000001;4.24
SE;SP;BARUERI;JARDIM SÃO PEDRO;PORTAL DE BARUERI SERVIÇOS AUTOMOTIVOS LTDA;AVENIDA HENRIQUETA MENDES GUERRA, NR: 486, COMPLEMENTO: NI - BAIRRO: JARDIM SÃO PEDRO;GASOLINA;6.2989999999999995;6.399;6.7989999999999995;7.149;7.19;7.24;6.24
SE;SP;BARUERI;JARDIM SÃO PEDRO;PORTAL DE BARUERI SERVIÇOS AUTOMOTIVOS LTDA;AVENIDA HENRIQUETA MENDES GUERRA, NR: 486, COMPLEMENTO: NI - BAIRRO: JARDIM SÃO PEDRO;GASOLINA ADITIVADA;6.599;6.699;7.099;7.299;7.39;7.465;7.29
SE;SP;BARUERI;JD. BEL VAL;AUTO POSTO TANK CHEIO LTDA;AVENIDA HENRIQUE GONCALVES BATISTA, NR: 201, COMPLEMENTO: NI - BAIRRO: JD. BEL VAL;ETANOL;0.0;4.5489999999999995;4.599;5.249;5.09;4.615;4.140000000000001
SE;SP;BARUERI;JD. BEL VAL;AUTO POSTO TANK CHEIO LTDA;AVENIDA HENRIQUE GONCALVES BATISTA, NR: 201, COMPLEMENTO: NI - BAIRRO: JD. BEL VAL;GASOLINA;0.0;6.199;6.5489999999999995;6.999;6.99;6.99;5.9399999999999995
SE;SP;BARUERI;JD. BEL VAL;AUTO POSTO TANK CHEIO LTDA;AVENIDA HENRIQUE GONCALVES BATISTA, NR: 201, COMPLEMENTO: NI - BAIRRO: JD. BEL VAL;GASOLINA ADITIVADA;0.0;6.499;6.849;7.299;7.29;7.29;6.24
SE;SP;BARUERI;NOVA ALDEINHA;AUTO POSTO ANA CAROLINA III LTDA.;AVENIDA MARGINAL ESQUERDA, NR: 613, COMPLEMENTO: NI - BAIRRO: NOVA ALDEINHA;DIESEL S10;5.424;5.549;0.0;0.0;6.549;6.74;0.0
SE;SP;BARUERI;NOVA ALDEINHA;AUTO POSTO ANA CAROLINA III LTDA.;AVENIDA MARGINAL ESQUERDA, NR: 613, COMPLEMENTO: NI - BAIRRO: NOVA ALDEINHA;ETANOL;4.7490000000000006;4.399;0.0;0.0;5.199;4.615;0.0
SE;SP;BARUERI;NOVA ALDEINHA;AUTO POSTO ANA CAROLINA III LTDA.;AVENIDA MARGINAL ESQUERDA, NR: 613, COMPLEMENTO: NI - BAIRRO: NOVA ALDEINHA;GASOLINA;6.149;6.199;0.0;0.0;6.999;6.84;0.0
SE;SP;BARUERI;NOVA ALDEINHA;AUTO POSTO ANA CAROLINA III LTDA.;AVENIDA MARGINAL ESQUERDA, NR: 613, COMPLEMENTO: NI - BAIRRO: NOVA ALDEINHA;GASOLINA ADITIVADA;6.449;6.499;0.0;0.0;7.299;7.140000000000001;0.0
SE;SP;BARUERI;NUCLEO RESIDENCIAL CELIA MOTA;AUTO POSTO TRAPEZYUN LTDA;RUA ARACAJU, NR: 353, COMPLEMENTO: 399 - BAIRRO: NUCLEO RESIDENCIAL CELIA MOTA;DIESEL S10;5.399;5.399;6.599;6.359;0.0;6.9;0.0
SE;SP;BARUERI;NUCLEO RESIDENCIAL CELIA MOTA;AUTO POSTO TRAPEZYUN LTDA;RUA ARACAJU, NR: 353, COMPLEMENTO: 399 - BAIRRO: NUCLEO RESIDENCIAL CELIA MOTA;ETANOL;4.599;4.199;4.599;5.099;0.0;4.4399999999999995;0.0
SE;SP;BARUERI;NUCLEO RESIDENCIAL CELIA MOTA;AUTO POSTO TRAPEZYUN LTDA;RUA ARACAJU, NR: 353, COMPLEMENTO: 399 - BAIRRO: NUCLEO RESIDENCIAL CELIA MOTA;GASOLINA;6.199;6.199;6.599;6.899;0.0;6.79;0.0
SE;SP;BARUERI;NUCLEO RESIDENCIAL CELIA MOTA;AUTO POSTO TRAPEZYUN LTDA;RUA ARACAJU, NR: 353, COMPLEMENTO: 399 - BAIRRO: NUCLEO RESIDENCIAL CELIA MOTA;GASOLINA ADITIVADA;6.299;6.299;6.699;6.999;0.0;6.89;0.0
SE;SP;BARUERI;PARQUE DOS CAMARGO;ART AUTO POSTO LTDA;RUA SILVIA, NR: 43, COMPLEMENTO: NI - BAIRRO: PARQUE DOS CAMARGO;ETANOL;4.599;4.399;4.189;4.589;4.59;4.29;3.89
SE;SP;BARUERI;PARQUE DOS CAMARGO;ART AUTO POSTO LTDA;RUA SILVIA, NR: 43, COMPLEMENTO: NI - BAIRRO: PARQUE DOS CAMARGO;GASOLINA;5.999;5.999;6.189;6.489;6.59;6.59;5.59
SE;SP;BARUERI;PARQUE DOS CAMARGO;ART AUTO POSTO LTDA;RUA SILVIA, NR: 43, COMPLEMENTO: NI - BAIRRO: PARQUE DOS CAMARGO;GASOLINA ADITIVADA;6.799;6.799;6.399;6.939;6.99;6.79;5.99
SE;SP;BARUERI;PARQUE DOS CAMARGOS;AUTO POSTO AVENIDA ZELIA LTDA;AVENIDA ZELIA, NR: 168, COMPLEMENTO: NI - BAIRRO: PARQUE DOS CAMARGOS;ETANOL;0.0;4.699;4.4990000000000006;4.899;4.99;4.54;4.140000000000001
SE;SP;BARUERI;PARQUE DOS CAMARGOS;AUTO POSTO AVENIDA ZELIA LTDA;AVENIDA ZELIA, NR: 168, COMPLEMENTO: NI - BAIRRO: PARQUE DOS CAMARGOS;GASOLINA;0.0;6.299;6.4990000000000006;6.899;6.99;6.890000000000001;5.9399999999999995
SE;SP;BARUERI;PARQUE DOS CAMARGOS;AUTO POSTO AVENIDA ZELIA LTDA;AVENIDA ZELIA, NR: 168, COMPLEMENTO: NI - BAIRRO: PARQUE DOS CAMARGOS;GASOLINA ADITIVADA;0.0;6.399;6.599;6.9990000000000006;7.09;6.99;6.04
SE;SP;BARUERI;TAMBORE;AUTOPOSTO  MACKENZIE LTDA;AVENIDA TUCUNARE, NR: 1498, COMPLEMENTO: NI - BAIRRO: TAMBORE;DIESEL S10;5.999;5.599;6.6240000000000006;6.549;6.765000000000001;0.0;7.69
SE;SP;BARUERI;TAMBORE;AUTOPOSTO  MACKENZIE LTDA;AVENIDA TUCUNARE, NR: 1498, COMPLEMENTO: NI - BAIRRO: TAMBORE;ETANOL;5.199;4.6240000000000006;4.689;5.299;5.04;0.0;3.99
SE;SP;BARUERI;TAMBORE;AUTOPOSTO  MACKENZIE LTDA;AVENIDA TUCUNARE, NR: 1498, COMPLEMENTO: NI - BAIRRO: TAMBORE;GASOLINA;6.799;6.199;6.799;6.999;6.98;0.0;5.69
SE;SP;BARUERI;TAMBORE;AUTOPOSTO  MACKENZIE LTDA;AVENIDA TUCUNARE, NR: 1498, COMPLEMENTO: NI - BAIRRO: TAMBORE;GASOLINA ADITIVADA;7.099;6.399;6.999;7.199;7.19;0.0;5.99
SE;SP;BARUERI;TAMBORE;CARREFOUR COMERCIO E INDUSTRIA LTDA;AVENIDA PIRACEMA, NR: 601, COMPLEMENTO: NI - BAIRRO: TAMBORE;ETANOL;4.749;4.439;4.439;5.499;5.2445;4.49;3.99
SE;SP;BARUERI;TAMBORE;CARREFOUR COMERCIO E INDUSTRIA LTDA;AVENIDA PIRACEMA, NR: 601, COMPLEMENTO: NI - BAIRRO: TAMBORE;GASOLINA;6.199;6.179;6.489000000000001;6.899;6.8945;6.69;5.615
SE;SP;BARUERI;TAMBORE;CARREFOUR COMERCIO E INDUSTRIA LTDA;AVENIDA PIRACEMA, NR: 601, COMPLEMENTO: NI - BAIRRO: TAMBORE;GASOLINA ADITIVADA;6.399;6.379;6.689;7.099;7.0945;6.89;5.815
SE;SP;BARUERI;TAMBORE;POSTO DE SERVICO LUA NOVA LTDA;AVENIDA ARUANA, NR: 887, COMPLEMENTO: NI - BAIRRO: TAMBORE;DIESEL S10;5.499;5.599;6.699;6.699;6.84;0.0;7.69
SE;SP;BARUERI;TAMBORE;POSTO DE SERVICO LUA NOVA LTDA;AVENIDA ARUANA, NR: 887, COMPLEMENTO: NI - BAIRRO: TAMBORE;ETANOL;4.899;4.699;4.699;5.199;5.04;0.0;3.99
SE;SP;BARUERI;TAMBORE;POSTO DE SERVICO LUA NOVA LTDA;AVENIDA ARUANA, NR: 887, COMPLEMENTO: NI - BAIRRO: TAMBORE;GASOLINA;6.299;6.2490000000000006;6.799;6.999;6.99;0.0;5.69
SE;SP;BARUERI;TAMBORE;POSTO DE SERVICO LUA NOVA LTDA;AVENIDA ARUANA, NR: 887, COMPLEMENTO: NI - BAIRRO: TAMBORE;GASOLINA ADITIVADA;6.399;6.349;6.9990000000000006;7.199;7.19;0.0;5.79
SE;SP;BARUERI;VALE DO SOL;BARUERI II AUTO POSTO LTDA;ESTRADA VELHA DE ITAPEVI, NR: 4902, COMPLEMENTO: NI - BAIRRO: VALE DO SOL;ETANOL;4.649;4.499;4.314;4.6865000000000006;4.69;4.34;3.84
SE;SP;BARUERI;VALE DO SOL;BARUERI II AUTO POSTO LTDA;ESTRADA VELHA DE ITAPEVI, NR: 4902, COMPLEMENTO: NI - BAIRRO: VALE DO SOL;GASOLINA;5.999;5.999;6.263999999999999;6.579;6.69;6.54;5.640000000000001
SE;SP;BARUERI;VILA MILITAR;JARDIM SILVEIRA POSTO DE SERVICOS II LTDA;ESTRADA VELHA DE ITAPEVI, NR: 4110, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;DIESEL;0.0;0.0;6.379;0.0;0.0;7.19;7.09
SE;SP;BARUERI;VILA MILITAR;JARDIM SILVEIRA POSTO DE SERVICOS II LTDA;ESTRADA VELHA DE ITAPEVI, NR: 4110, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;DIESEL S10;5.079;5.279;5.8385;6.432333333333333;6.67;6.890000000000001;7.165
SE;SP;BARUERI;VILA MILITAR;JARDIM SILVEIRA POSTO DE SERVICOS II LTDA;ESTRADA VELHA DE ITAPEVI, NR: 4110, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;ETANOL;4.579;4.399;4.274;4.865666666666667;4.64;4.49;3.87
SE;SP;BARUERI;VILA MILITAR;JARDIM SILVEIRA POSTO DE SERVICOS II LTDA;ESTRADA VELHA DE ITAPEVI, NR: 4110, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;GASOLINA;5.949;5.949;6.149;6.5489999999999995;6.54;6.4399999999999995;5.640000000000001
SE;SP;BARUERI;VILA MILITAR;JARDIM SILVEIRA POSTO DE SERVICOS II LTDA;ESTRADA VELHA DE ITAPEVI, NR: 4110, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;GASOLINA ADITIVADA;5.999;5.999;6.199;6.6323333333333325;6.69;6.54;5.74
SE;SP;BARUERI;VILA MILITAR;PARQUE DOS CAMARGOS COM. VAREJ. DE COMBUSTÍVEIS LTDA.;ESTRADA VELHA  DE ITAPEVI, NR: 3602, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;DIESEL S10;5.144;5.294;5.294;6.359;6.67;7.29;7.09
SE;SP;BARUERI;VILA MILITAR;PARQUE DOS CAMARGOS COM. VAREJ. DE COMBUSTÍVEIS LTDA.;ESTRADA VELHA  DE ITAPEVI, NR: 3602, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;ETANOL;4.644;4.494;4.144;4.479;4.69;4.09;3.79
SE;SP;BARUERI;VILA MILITAR;PARQUE DOS CAMARGOS COM. VAREJ. DE COMBUSTÍVEIS LTDA.;ESTRADA VELHA  DE ITAPEVI, NR: 3602, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;GASOLINA;5.997;5.994;5.944;6.579;6.69;6.19;5.54
SE;SP;BARUERI;VILA MILITAR;PARQUE DOS CAMARGOS COM. VAREJ. DE COMBUSTÍVEIS LTDA.;ESTRADA VELHA  DE ITAPEVI, NR: 3602, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;GASOLINA ADITIVADA;6.197;6.194;6.144;6.779;6.89;6.39;5.74
SE;SP;BARUERI;VILA MILITAR;PORTAL ESTRELA DE BARUERI CENTRO AUTOMOTIVO LTDA;ESTRADA VELHA  DE ITAPEVI, NR: 2341, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;DIESEL S10;5.144;5.294;5.826499999999999;6.429;6.65;6.9399999999999995;7.14
SE;SP;BARUERI;VILA MILITAR;PORTAL ESTRELA DE BARUERI CENTRO AUTOMOTIVO LTDA;ESTRADA VELHA  DE ITAPEVI, NR: 2341, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;ETANOL;4.644;4.399;4.3115000000000006;4.6865000000000006;4.69;4.365;3.79
SE;SP;BARUERI;VILA MILITAR;PORTAL ESTRELA DE BARUERI CENTRO AUTOMOTIVO LTDA;ESTRADA VELHA  DE ITAPEVI, NR: 2341, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;GASOLINA;5.994;5.944;6.2615;6.579;6.69;6.615;5.59
SE;SP;BARUERI;VILA MILITAR;PORTAL ESTRELA DE BARUERI CENTRO AUTOMOTIVO LTDA;ESTRADA VELHA  DE ITAPEVI, NR: 2341, COMPLEMENTO: NI - BAIRRO: VILA MILITAR;GASOLINA ADITIVADA;6.094;5.999;6.2989999999999995;6.689;6.89;6.640000000000001;5.59
SE;SP;BARUERI;VILA PINDORAMA;COMERCIO VAREJISTA DE COMBUSTIVEIS PARAISO DE BARUERI LTDA;AVENIDA CAPITAO FRANCISCO CEZAR, NR: 196, COMPLEMENTO: NI - BAIRRO: VILA PINDORAMA;DIESEL S10;5.399;0.0;6.399;6.399;6.89;7.59;0.0
SE;SP;BARUERI;VILA PINDORAMA;COMERCIO VAREJISTA DE COMBUSTIVEIS PARAISO DE BARUERI LTDA;AVENIDA CAPITAO FRANCISCO CEZAR, NR: 196, COMPLEMENTO: NI - BAIRRO: VILA PINDORAMA;ETANOL;4.699;0.0;4.399;4.619;5.1;4.59;0.0
SE;SP;BARUERI;VILA PINDORAMA;COMERCIO VAREJISTA DE COMBUSTIVEIS PARAISO DE BARUERI LTDA;AVENIDA CAPITAO FRANCISCO CEZAR, NR: 196, COMPLEMENTO: NI - BAIRRO: VILA PINDORAMA;GASOLINA;6.199;0.0;6.499;6.599;6.79;6.89;0.0
SE;SP;BARUERI;VILA PINDORAMA;COMERCIO VAREJISTA DE COMBUSTIVEIS PARAISO DE BARUERI LTDA;AVENIDA CAPITAO FRANCISCO CEZAR, NR: 196, COMPLEMENTO: NI - BAIRRO: VILA PINDORAMA;GASOLINA ADITIVADA;6.499;0.0;6.699;6.799;6.99;7.19;0.0
SE;SP;BARUERI;VILA POUSO ALEGRE;AUTO POSTO TOLAINI LTDA;RUA CAMPOS SALES, NR: 697, COMPLEMENTO: NI - BAIRRO: VILA POUSO ALEGRE;DIESEL S10;0.0;5.699;6.599;6.599;6.99;7.390000000000001;7.79
SE;SP;BARUERI;VILA POUSO ALEGRE;AUTO POSTO TOLAINI LTDA;RUA CAMPOS SALES, NR: 697, COMPLEMENTO: NI - BAIRRO: VILA POUSO ALEGRE;ETANOL;0.0;4.499;4.599;5.149;5.19;4.69;4.29
SE;SP;BARUERI;VILA POUSO ALEGRE;AUTO POSTO TOLAINI LTDA;RUA CAMPOS SALES, NR: 697, COMPLEMENTO: NI - BAIRRO: VILA POUSO ALEGRE;GASOLINA;0.0;6.199;6.799;6.999;6.99;7.09;5.99
SE;SP;BARUERI;VILA POUSO ALEGRE;AUTO POSTO TOLAINI LTDA;RUA CAMPOS SALES, NR: 697, COMPLEMENTO: NI - BAIRRO: VILA POUSO ALEGRE;GASOLINA ADITIVADA;0.0;6.279;6.999;7.099;7.09;7.1899999999999995;6.09
SE;SP;BARUERI;VILA SAO FRANCISCO;AUTO POSTO CORREDOR OESTE LTDA - EPP;RUA ANHANGUERA, NR: 30, COMPLEMENTO: NI - BAIRRO: VILA SAO FRANCISCO;ETANOL;4.699;4.5489999999999995;4.599;5.249;0.0;4.69;4.140000000000001
SE;SP;BARUERI;VILA SAO FRANCISCO;AUTO POSTO CORREDOR OESTE LTDA - EPP;RUA ANHANGUERA, NR: 30, COMPLEMENTO: NI - BAIRRO: VILA SAO FRANCISCO;GASOLINA;6.299;6.2490000000000006;6.5489999999999995;6.999;0.0;6.99;5.9399999999999995
SE;SP;BARUERI;VILA SAO SILVESTRE;CENTRO AUTOMOTIVO CRS LTDA;AVENIDA CALIL MOHAMED RAHAL, NR: 295, COMPLEMENTO: NI - BAIRRO: VILA SAO SILVESTRE;DIESEL S10;5.699;5.699;6.699;6.799;7.09;7.475;7.79
SE;SP;BARUERI;VILA SAO SILVESTRE;CENTRO AUTOMOTIVO CRS LTDA;AVENIDA CALIL MOHAMED RAHAL, NR: 295, COMPLEMENTO: NI - BAIRRO: VILA SAO SILVESTRE;ETANOL;4.999;4.599;4.799;5.249;4.99;4.79;4.29
SE;SP;BARUERI;VILA SAO SILVESTRE;CENTRO AUTOMOTIVO CRS LTDA;AVENIDA CALIL MOHAMED RAHAL, NR: 295, COMPLEMENTO: NI - BAIRRO: VILA SAO SILVESTRE;GASOLINA;6.599;6.499;6.999;7.0945;7.09;7.1899999999999995;5.99
SE;SP;BARUERI;VILA SAO SILVESTRE;CENTRO AUTOMOTIVO CRS LTDA;AVENIDA CALIL MOHAMED RAHAL, NR: 295, COMPLEMENTO: NI - BAIRRO: VILA SAO SILVESTRE;GASOLINA ADITIVADA;6.899;6.799;7.299;7.3945;7.49;7.49;6.29
