---------------------------
|Estatíst.dados    |Número|
|-------------------------|
|Registros transfs.| 3.403|
---------------------------
01.08.2022                                                                                                                                                                                                                            Relatório de ativo imobilizado                                                                                                                                                                                                                               2
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relatório de ativo imobilizado
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado              |Denominação do imobilizado                   |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                     |Dt.incorp.| Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário|Nº série/Chassi|Centro cst|Cen.|Centro        |Espécie|Espécie                   |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Depreciação atual|Valor aquisição atual|Valor contábil atual|
|1001|2300  |230000012939|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001620  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012940|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001646  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012941|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001649  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012942|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001654  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012943|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001714  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012944|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001737  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012946|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001751  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012947|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001754  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012948|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001755  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012949|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001756  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012950|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001757  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012951|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001758  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012952|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001765  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012953|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001769  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
01.08.2022                                                                                                                                                                                                                            Relatório de ativo imobilizado                                                                                                                                                                                                                              13
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado              |Denominação do imobilizado                   |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                     |Dt.incorp.| Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário|Nº série/Chassi|Centro cst|Cen.|Centro        |Espécie|Espécie                   |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Depreciação atual|Valor aquisição atual|Valor contábil atual|
|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1001|2300  |230000012954|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001785  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012955|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001786  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012956|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001787  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012957|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001793  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012958|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001846  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012959|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001855  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012960|0   |VASILHAMES P45                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001879  |              0000000000|                   |VASILHAMES P45                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1045   |BOTIJÃO P45               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012961|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001882  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012962|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001884  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012963|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001886  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012964|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001890  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012965|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001919  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012966|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001943  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012967|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000001978  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012968|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002024  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012969|0   |VASILHAMES P45                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002093  |              0000000000|                   |VASILHAMES P45                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1045   |BOTIJÃO P45               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012970|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002135  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012971|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002139  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012972|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002176  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012973|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002210  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012974|0   |VASILHAMES P20 PIT STOP                 |COPIA IMOB BAIXADO SUBCONTAS - 230000002212  |              0000000000|                   |VASILHAMES P20 PIT STOP                 |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021228   |1021|Adm Central MD|1100   |BOTIJÃO P20 - KIT PIT STOP|                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012975|0   |VASILHAMES P45                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002301  |              0000000000|                   |VASILHAMES P45                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1045   |BOTIJÃO P45               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012976|0   |VASILHAMES P45                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002302  |              0000000000|                   |VASILHAMES P45                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1045   |BOTIJÃO P45               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012977|0   |VASILHAMES P20                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002400  |              0000000000|                   |VASILHAMES P20                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012978|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002402  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012979|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002534  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012980|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002536  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012981|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002547  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012982|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002548  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012983|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002550  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012984|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002551  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012985|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002730  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012986|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002734  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012987|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002758  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012988|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002860  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012989|0   |VASILHAMES P20                          |COPIA IMOB BAIXADO SUBCONTAS - 230000002884  |              0000000000|                   |VASILHAMES P20                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012990|0   |VASILHAMES P45                          |COPIA IMOB BAIXADO SUBCONTAS - 230000003239  |              0000000000|                   |VASILHAMES P45                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1045   |BOTIJÃO P45               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012991|0   |VASILHAMES P20                          |COPIA IMOB BAIXADO SUBCONTAS - 230000003240  |              0000000000|                   |VASILHAMES P20                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012992|0   |VASILHAMES P20                          |COPIA IMOB BAIXADO SUBCONTAS - 230000003342  |              0000000000|                   |VASILHAMES P20                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012993|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000003721  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012994|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000003724  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012995|0   |VASILHAMES P20                          |COPIA IMOB BAIXADO SUBCONTAS - 230000005028  |              0000000000|                   |VASILHAMES P20                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1020   |BOTIJÃO P20               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012996|0   |VASILHAMES P45                          |COPIA IMOB BAIXADO SUBCONTAS - 230000005598  |              0000000000|                   |VASILHAMES P45                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1045   |BOTIJÃO P45               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012997|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000005841  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012998|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000005844  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000012999|0   |VASILHAMES P45                          |COPIA IMOB BAIXADO SUBCONTAS - 230000005881  |              0000000000|                   |VASILHAMES P45                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1045   |BOTIJÃO P45               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013000|0   |VASILHAMES P45                          |COPIA IMOB BAIXADO SUBCONTAS - 230000005956  |              0000000000|                   |VASILHAMES P45                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1045   |BOTIJÃO P45               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013001|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006010  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013002|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006022  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013003|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006026  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013004|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006043  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013005|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006074  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013006|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006088  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013007|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006111  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013008|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006112  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013009|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006123  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013010|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006127  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
|1001|2300  |230000013011|0   |VASILHAMES P13                          |COPIA IMOB BAIXADO SUBCONTAS - 230000006133  |              0000000000|                   |VASILHAMES P13                          |01.07.2017|     0,010 |UN |UN |               0,000 |UN |             |               |1021130   |1021|Adm Central MD|1013   |BOTIJÃO P13               |                     |            |00.00.0000|            |        |            0,00 |                0,00 |               0,00 |
